loss,accuracy,val_loss,val_accuracy,lr
0.8478442206450388,0.7030141949653625,0.9997827776864212,0.6652892827987671,0.0010000000474974513
0.7742248572074494,0.7195626497268677,0.9310789106634366,0.6728650331497192,0.0010000000474974513
0.7223572034925997,0.7476359605789185,0.9317179571826925,0.6494490504264832,0.0010000000474974513
0.7048866609309582,0.7535461187362671,3.0686300602169405,0.39256197214126587,0.0010000000474974513
0.6907295587496837,0.7559101581573486,0.7310086150471501,0.7245178818702698,0.0010000000474974513
0.6914190183576399,0.7606382966041565,1.6916934238649268,0.557851254940033,0.0010000000474974513
0.6762652891747495,0.7559101581573486,1.8150234376760226,0.5668044090270996,0.0010000000474974513
0.6710452605082915,0.7600472569465637,4.276894158896664,0.4538567364215851,0.0010000000474974513
0.6623294346439641,0.7615247964859009,0.8828063367483702,0.6962810158729553,0.0010000000474974513
0.6444181209478536,0.7715721130371094,1.6677285807191833,0.6342975497245789,0.0010000000474974513
0.6422195828411877,0.76447993516922,1.7189718918366865,0.6349862217903137,0.0010000000474974513
0.6261195909610595,0.7798463106155396,0.9664291005489255,0.7176308631896973,0.0010000000474974513
0.6042827017622918,0.7804373502731323,2.1298782063581396,0.563360869884491,0.0010000000474974513
0.5878281446777055,0.7922576665878296,0.6714214275362734,0.7272727489471436,0.0010000000474974513
0.661891088277172,0.7721630930900574,2.3634748524542353,0.4139118492603302,0.0010000000474974513
0.5984851312834603,0.7872340679168701,1.2203339210226516,0.581267237663269,0.0010000000474974513
0.5684624128307857,0.7878250479698181,0.7630404813558931,0.7341597676277161,0.0010000000474974513
0.5633693970123363,0.7975768446922302,0.7645362210011023,0.7183195352554321,0.0010000000474974513
0.5846755141062094,0.7934397459030151,1.916160412071165,0.5557851195335388,0.0010000000474974513
0.5616866169105467,0.8011229038238525,2.412523360948589,0.56611567735672,0.0010000000474974513
0.5397529447050523,0.807624101638794,0.5873233846724855,0.7816804647445679,0.0010000000474974513
0.5344592723158798,0.807624101638794,0.769033489312679,0.7279614210128784,0.0010000000474974513
0.5210773927945618,0.8150117993354797,1.9979299208349433,0.586776852607727,0.0010000000474974513
0.5259028885945078,0.8141252994537354,0.62961935619349,0.7561983466148376,0.0010000000474974513
0.5283820867256633,0.8093971610069275,1.0273015316852854,0.6887052059173584,0.0010000000474974513
0.5116800154354555,0.8126477599143982,1.3912829784650775,0.7217630743980408,0.0010000000474974513
0.4990852177143097,0.8203309774398804,0.7641980510112668,0.7410468459129333,0.0010000000474974513
0.49217680765945576,0.8250591158866882,0.7208433218567167,0.7493112683296204,0.0010000000474974513
0.47982101526384374,0.8289006948471069,1.1472452786999958,0.707988977432251,0.0010000000474974513
0.4820692337714752,0.8274231553077698,0.6175455991230063,0.7651515007019043,0.0010000000474974513
0.4733180417800344,0.8300827145576477,0.7625732467851034,0.7679063081741333,0.0010000000474974513
0.46037694508865934,0.8265366554260254,2.074372477439481,0.6714876294136047,0.0010000000474974513
0.46962122080173896,0.8309692740440369,1.1290883476083928,0.5860881805419922,0.0010000000474974513
0.4766373612497433,0.8286051750183105,0.856488734565819,0.7417355179786682,0.0010000000474974513
0.4441737926457227,0.8359929323196411,0.6554951726897689,0.755509614944458,0.0010000000474974513
0.42778461431780607,0.847517728805542,0.8876154105853772,0.7279614210128784,0.0010000000474974513
0.43138610090769774,0.8489952683448792,1.3056861477449906,0.7238292098045349,0.0010000000474974513
0.43410683227769026,0.8407210111618042,1.4748928668413608,0.6997244954109192,0.0010000000474974513
0.4431464824270695,0.8327423334121704,0.9022228369699694,0.7059228420257568,0.0010000000474974513
0.4185101122861776,0.8448581695556641,0.6259913406753015,0.7548209428787231,0.0010000000474974513
0.4227832142202003,0.847517728805542,1.4227228410973036,0.7038567662239075,0.0010000000474974513
0.41782179411421433,0.8457446694374084,0.7183938965652928,0.7410468459129333,0.0010000000474974513
0.41950454850005203,0.8433806300163269,0.831682893034512,0.7761707901954651,0.0010000000474974513
0.40153909180463065,0.8563829660415649,1.9419860248723306,0.7169421315193176,0.0010000000474974513
0.41274525728913347,0.8478132486343384,0.6569258147034763,0.7796143293380737,0.0010000000474974513
0.4077968555139312,0.8516548275947571,0.6433507752484198,0.7568870782852173,0.0010000000474974513
0.3811618991495588,0.8546099066734314,0.5094628716631697,0.813360869884491,0.0010000000474974513
0.37835400148204595,0.8566784858703613,0.7145673816525904,0.7479338645935059,0.0010000000474974513
0.3938729468530515,0.8495863080024719,0.8549555893115104,0.7644628286361694,0.0010000000474974513
0.38541260883035955,0.8534278869628906,0.7939510931653425,0.7534435391426086,0.0010000000474974513
0.38989810191147717,0.8519503474235535,1.1302141483165016,0.7231404781341553,0.0010000000474974513
0.3836794775287592,0.8590425252914429,0.7810168315556424,0.7809917330741882,0.0010000000474974513
0.3614615866337544,0.8617021441459656,0.7105453114535855,0.7596418857574463,0.0010000000474974513
0.3512391023179318,0.8717494010925293,0.5966910821675597,0.7851239442825317,0.0010000000474974513
0.3553040656074001,0.8649527430534363,1.0771272858969108,0.7775481939315796,0.0010000000474974513
0.3433600442911153,0.8682032823562622,1.1136359989478897,0.7699724435806274,0.0010000000474974513
0.3510833196606196,0.8690898418426514,0.6338330292176281,0.7679063081741333,0.0010000000474974513
0.3547185688294981,0.86052006483078,0.6220717477732782,0.8044077157974243,0.0010000000474974513
0.3303002721451698,0.8744089603424072,1.0000774323447676,0.7651515007019043,0.0010000000474974513
0.3353301278947375,0.8670212626457214,0.6974936043920595,0.7699724435806274,0.0010000000474974513
0.3464339420586895,0.8679078221321106,0.7005931030620228,0.7534435391426086,0.0010000000474974513
0.32643551874386223,0.8723404407501221,0.5559306698889772,0.81611567735672,0.0010000000474974513
0.3211139337672691,0.8747044801712036,1.696534323955042,0.7362259030342102,0.0010000000474974513
0.33837468812933486,0.8693853616714478,1.0282832576223642,0.7341597676277161,0.0010000000474974513
0.3150932404166418,0.8773640394210815,0.6089857227217724,0.7878788113594055,0.0010000000474974513
0.3014353515831291,0.8868203163146973,1.9951719331347253,0.7341597676277161,0.0010000000474974513
0.3105164148071979,0.8723404407501221,0.6208113617476682,0.7878788113594055,0.0010000000474974513
0.3017234712768672,0.88741135597229,0.7136643722694439,0.7720385789871216,0.0010000000474974513
0.3036834645496756,0.8809101581573486,0.7328644125586371,0.747245192527771,0.0010000000474974513
0.2964999046590593,0.8803191781044006,0.8417482356394618,0.7796143293380737,0.0010000000474974513
0.2905169692304399,0.8850472569465637,0.5396761660240899,0.8154270052909851,0.0010000000474974513
0.28203571906608327,0.8959810733795166,0.7043956986143569,0.7699724435806274,0.0010000000474974513
0.2869198024625192,0.88947993516922,0.7716994505611662,0.7520661354064941,0.0010000000474974513
0.2721399647969726,0.8959810733795166,0.6774886468882074,0.7520661354064941,0.0010000000474974513
0.2948756386343187,0.8844562768936157,0.6248946805630834,0.7699724435806274,0.0010000000474974513
0.2715747099959822,0.8953900933265686,0.7540543284626375,0.7803030014038086,0.0010000000474974513
0.2735822301525314,0.8877068758010864,0.8104245273534917,0.7906336188316345,0.0010000000474974513
0.2638827714514225,0.8977541327476501,0.5805508545279174,0.8030303120613098,0.0010000000474974513
0.264013723490086,0.8956855535507202,1.6256398796706817,0.7582644820213318,0.0010000000474974513
0.2575431268829544,0.8983451724052429,0.7127452228351729,0.7651515007019043,0.0010000000474974513
0.2962488589839169,0.8885933756828308,2.377656046680839,0.6983470916748047,0.0010000000474974513
0.2840739838761359,0.88947993516922,0.6857695134546474,0.7940771579742432,0.0010000000474974513
0.25312244191096467,0.9030733108520508,0.6430263849329357,0.8002755045890808,0.0010000000474974513
0.22368540091717498,0.9092789888381958,0.6568345608133258,0.7830578684806824,0.0010000000474974513
0.2411901102562041,0.9007092118263245,0.7723361211046371,0.7685950398445129,0.0010000000474974513
0.23317609473745873,0.9027777910232544,0.5583765409866313,0.8126721978187561,0.0010000000474974513
0.23470161562833944,0.9101654887199402,0.6696844578774508,0.7878788113594055,0.0010000000474974513
0.23088260632598373,0.9089834690093994,0.8866612832408306,0.7858126759529114,0.0010000000474974513
0.2286820085829313,0.9145981073379517,0.8159314298761121,0.8126721978187561,0.0010000000474974513
0.23250344029273265,0.9092789888381958,0.9982576135433081,0.7651515007019043,0.0010000000474974513
0.22369521074261225,0.9104610085487366,1.1822473963430105,0.78925621509552,0.0010000000474974513
0.20763836385369583,0.9225768446922302,0.6524818022389057,0.7982093691825867,0.0010000000474974513
0.1970000310006153,0.9249408841133118,0.8504888758514867,0.7734159827232361,0.0010000000474974513
0.1996014420797357,0.9172576665878296,0.8358567811897635,0.7727272510528564,0.0010000000474974513
0.1976766364371523,0.9222813248634338,3.74631064062933,0.7300275564193726,0.0010000000474974513
0.22519967632795337,0.9078013896942139,0.7634977465161936,0.8002755045890808,0.0010000000474974513
0.19898037355278683,0.9181442260742188,0.7298535451744542,0.7968319654464722,0.0010000000474974513
0.22744689913506203,0.9069148898124695,1.87759029996625,0.7431129217147827,0.0010000000474974513
0.23197563179277642,0.9069148898124695,0.743018865421127,0.7865013480186462,0.0010000000474974513
0.20942621429761252,0.917553186416626,0.7516509706652197,0.8037189841270447,0.0010000000474974513
0.2008389695668615,0.9163711667060852,1.4712205593251,0.7692837715148926,0.0010000000474974513
0.19001840946240348,0.9267139434814453,0.8357703291680202,0.8002755045890808,0.0010000000474974513
0.19084245699235453,0.9243499040603638,0.7351530947961098,0.7816804647445679,0.0010000000474974513
0.1702117671216915,0.932033121585846,0.9650447445795884,0.7933884263038635,0.0010000000474974513
0.16678416313290878,0.9346926808357239,0.7123229378839498,0.81611567735672,0.0010000000474974513
0.16905198610843497,0.9323285818099976,0.7019997536315077,0.8209366202354431,0.0010000000474974513
0.16966305556872213,0.9314420819282532,0.9600085486393658,0.7617079615592957,0.0010000000474974513
0.16307735865843212,0.9332151412963867,1.2019998327759671,0.7789255976676941,0.0010000000474974513
0.18006450610662464,0.932033121585846,1.0554099731537265,0.7982093691825867,0.0010000000474974513
0.17149659276149515,0.9314420819282532,3.400416589637105,0.7417355179786682,0.0010000000474974513
