loss,accuracy,val_loss,val_accuracy,lr
0.5151814028010111,0.815498411655426,0.5711413049154482,0.7872635126113892,0.0010000000474974513
0.3675178481810341,0.8633834719657898,0.34154140543124367,0.8729256391525269,0.0010000000474974513
0.302900428634445,0.8845632076263428,0.274987774478258,0.8945031762123108,0.0010000000474974513
0.25513833383895057,0.902742326259613,0.25951895493363086,0.9018620848655701,0.0010000000474974513
0.21814736557379527,0.9166345000267029,0.31203129430313004,0.8843810558319092,0.0010000000474974513
0.18393789618448889,0.9299807548522949,0.4636498568533217,0.8659615516662598,0.0010000000474974513
0.1561830771060728,0.9407318234443665,0.18454737549507014,0.9310740232467651,0.0010000000474974513
0.1349163475691129,0.9491111636161804,0.17619805991401016,0.9419112205505371,0.0010000000474974513
0.11694687390563022,0.9563413262367249,0.5756884945516844,0.8803366422653198,0.0010000000474974513
0.10408140460200299,0.9617519378662109,0.2450788320087559,0.916147768497467,0.0010000000474974513
0.09250833937408565,0.9660453796386719,0.12735658225094387,0.9537985920906067,0.0010000000474974513
0.0844808954348031,0.9688736200332642,0.12133853987423138,0.9559362530708313,0.0010000000474974513
0.07640342544923806,0.9718837738037109,0.12486961479271717,0.9653582572937012,0.0010000000474974513
0.07131463863456991,0.974079966545105,0.10464054904054058,0.9667138457298279,0.0010000000474974513
0.06547736583768224,0.9763367772102356,0.1232798728616302,0.9550052285194397,0.0010000000474974513
0.06102222456701316,0.9777508974075317,0.5095135415961521,0.9440563321113586,0.0010000000474974513
0.057791042835047664,0.9788904786109924,0.08388065139538446,0.9718531370162964,0.0010000000474974513
0.053844286022436974,0.9806525111198425,0.08763731982518455,0.969909131526947,0.0010000000474974513
0.05110162822217965,0.9818591475486755,0.05193726069435564,0.982846736907959,0.0010000000474974513
0.04830752895581188,0.9829476475715637,0.09207956544748587,0.9654402136802673,0.0010000000474974513
0.04553084494363037,0.983681857585907,0.10620211324503716,0.9653359055519104,0.0010000000474974513
0.04478228603027771,0.9840936660766602,0.06136892588608523,0.9801430106163025,0.0010000000474974513
0.04171474240732283,0.9850768446922302,0.15655385365580085,0.9590495824813843,0.0010000000474974513
0.04031013767436766,0.9856003522872925,0.05224787486592521,0.9820497632026672,0.0010000000474974513
0.03937251177041664,0.9860280752182007,0.04522787000233124,0.9849173426628113,0.0010000000474974513
0.03750547122533513,0.986663281917572,0.04202764967654711,0.9863101243972778,0.0010000000474974513
0.035293903058224545,0.9875858426094055,0.14204612801307345,0.953091025352478,0.0010000000474974513
0.03548034636464551,0.9875060319900513,0.041497491925186786,0.9863771796226501,0.0010000000474974513
0.03375600899832473,0.9881572127342224,0.050738295301243956,0.9833457469940186,0.0010000000474974513
0.03260045340868642,0.9888339638710022,0.04164981472530495,0.98651123046875,0.0010000000474974513
0.03130141609358372,0.9887892603874207,0.04461247634997101,0.9847683310508728,0.0010000000474974513
0.03013799029687366,0.9895873069763184,0.03191245212045544,0.9899523258209229,0.0010000000474974513
0.0297850963372144,0.9897851943969727,0.16557671873507424,0.9507895112037659,0.0010000000474974513
0.02851704308448596,0.9901970028877258,0.03561661019998647,0.9888797998428345,0.0010000000474974513
0.027937980574793853,0.9900980591773987,0.039958596351403454,0.9871741533279419,0.0010000000474974513
0.026956631425145268,0.9907077550888062,0.04714925076199856,0.9856919646263123,0.0010000000474974513
0.027417955807171726,0.9905959963798523,0.03824827031092607,0.9894682168960571,0.0010000000474974513
0.026791275140771037,0.9908705353736877,0.1021938410228981,0.9676597714424133,0.0010000000474974513
0.024977833766794057,0.9913812875747681,0.1704829570742841,0.9559064507484436,0.0010000000474974513
0.02496410904350359,0.9914866089820862,0.18444381855205133,0.950104296207428,0.0010000000474974513
0.02412931021074394,0.9918057918548584,0.04125268960758127,0.9883062839508057,0.0010000000474974513
0.023934264614269667,0.9918057918548584,0.11264513775178546,0.961514949798584,0.0010000000474974513
0.022550998192424503,0.9920930862426758,0.12947513989013193,0.9562937617301941,0.0010000000474974513
0.022798380828221543,0.9923165440559387,0.22783273510888366,0.9433412551879883,0.0010000000474974513
0.02231247875730533,0.992179274559021,0.03499335720784836,0.9887978434562683,0.0010000000474974513
0.021475410685554308,0.9926932454109192,0.07424630091909769,0.9829733371734619,0.0010000000474974513
0.022403164807536357,0.9925144910812378,0.06956251242644636,0.9735289812088013,0.0010000000474974513
0.02055935639866453,0.992935836315155,0.020360500346413662,0.994011640548706,0.0010000000474974513
0.0206921658801745,0.9929996728897095,0.20684484773002365,0.9442648887634277,0.0010000000474974513
0.019568102057621824,0.9933475852012634,0.07375311577730363,0.9763593077659607,0.0010000000474974513
0.019353185029662275,0.9934720993041992,0.045798538613461795,0.9832935929298401,0.0010000000474974513
