loss,accuracy,val_loss,val_accuracy,lr
0.5121397304867915,0.8162581324577332,0.450536357969352,0.8434604406356812,0.0010000000474974513
0.363060860667607,0.8642197847366333,0.5641709926585478,0.803657054901123,0.0010000000474974513
0.297248745514676,0.88728928565979,0.2967812018735068,0.8848875164985657,0.0010000000474974513
0.24785710606127553,0.9054396748542786,0.44070036986377437,0.8358706831932068,0.0010000000474974513
0.2073517183377191,0.921042799949646,0.2765414316910275,0.8921272158622742,0.0010000000474974513
0.17428517498230767,0.9336261749267578,0.17161462211904557,0.9359451532363892,0.0010000000474974513
0.14749443001204204,0.9445464015007019,0.13845753237759367,0.9509384632110596,0.0010000000474974513
0.12684941389515142,0.952363908290863,0.2596997921386561,0.9078280925750732,0.0010000000474974513
0.11047744615595567,0.9593483209609985,0.17457127629529695,0.9358334541320801,0.0010000000474974513
0.09688524834936288,0.9642737507820129,0.19860741300082466,0.9269253611564636,0.0010000000474974513
0.08654829497189326,0.9683692455291748,0.08274946532073603,0.9707359075546265,0.0010000000474974513
0.0787026714594393,0.9710889458656311,0.28358633292603913,0.9090347290039062,0.0010000000474974513
0.07108508115184314,0.9737894535064697,0.08807077411505046,0.9692760109901428,0.0010000000474974513
0.06492266946912029,0.9765602350234985,0.09131634066869991,0.9684343934059143,0.0010000000474974513
0.06053342594213211,0.9782201647758484,0.05209484703286108,0.9822657704353333,0.0010000000474974513
0.056083014642169596,0.9797778725624084,0.06109446404782316,0.9780724048614502,0.0010000000474974513
0.05181747663546306,0.9816612601280212,0.05527559770036721,0.9821689128875732,0.0010000000474974513
0.04956479139812451,0.9827210307121277,0.09905058259318399,0.9624385237693787,0.0010000000474974513
0.04636810025723971,0.9833115935325623,0.04569690445140165,0.9844927787780762,0.0010000000474974513
0.0441479134492696,0.984342634677887,0.11214490832785069,0.9565842151641846,0.0010000000474974513
0.04164409337963261,0.9851725697517395,0.05672763034720215,0.9797482490539551,0.0010000000474974513
0.04031188924213659,0.9854789972305298,0.051076071031622476,0.9836809039115906,0.0010000000474974513
0.03794461791206563,0.9865068793296814,0.04917947367287625,0.9836064577102661,0.0010000000474974513
0.03603463390063377,0.9875602722167969,0.07209942565023074,0.9736555814743042,0.0010000000474974513
0.035579184334074185,0.9876560568809509,0.053030299282878744,0.9835617542266846,0.0010000000474974513
