loss,accuracy,val_loss,val_accuracy,lr
0.6003510461627078,0.7870544195175171,0.5387254823975562,0.8112466335296631,0.0010000000474974513
0.4511073070937825,0.8368194103240967,1.0053027067245712,0.8156223893165588,0.0010000000474974513
0.39161312938733495,0.8553894758224487,0.4108143574698057,0.8558979630470276,0.0010000000474974513
0.3559022569671308,0.8681020736694336,0.36255840633947883,0.8611116409301758,0.0010000000474974513
0.32843670121270224,0.8755795955657959,0.6293551307607548,0.8439065217971802,0.0010000000474974513
0.30546902570326817,0.8838072419166565,0.5487182094169367,0.8021413087844849,0.0010000000474974513
0.28159971916840815,0.8927531242370605,0.40362150622761545,0.8535704016685486,0.0010000000474974513
0.2634384433583829,0.8986505270004272,0.5885018400501777,0.823293924331665,0.0010000000474974513
0.24539653374977935,0.9048511981964111,0.3452162012059688,0.8647053241729736,0.0010000000474974513
0.22781091819270216,0.9126718640327454,0.7099479521156612,0.8795456886291504,0.0010000000474974513
0.2114483974006235,0.9190161824226379,0.22638250242708205,0.9145330786705017,0.0010000000474974513
0.19515190241112956,0.9251610040664673,0.20852523864997008,0.9195978045463562,0.0010000000474974513
0.17930673791788013,0.931377649307251,0.39850000607524544,0.8612233400344849,0.0010000000474974513
0.16519719747788358,0.936796247959137,0.21345356449841366,0.922186017036438,0.0010000000474974513
0.1550745905427413,0.9417599439620972,0.2221235878074006,0.9319058060646057,0.0010000000474974513
0.14320023561766368,0.9463167190551758,0.16351901707053462,0.9397076368331909,0.0010000000474974513
0.13192564591039188,0.9501871466636658,0.19203369318911753,0.93702632188797,0.0010000000474974513
0.1251342951996242,0.9527727365493774,0.15981545495860416,0.9433013796806335,0.0010000000474974513
0.11629935922546404,0.9566431641578674,0.11902521313507568,0.9582161903381348,0.0010000000474974513
0.1090362548651179,0.9592288136482239,0.17894776035549365,0.9430593252182007,0.0010000000474974513
0.10266700324525896,0.9615909457206726,0.22092180534976674,0.9133041501045227,0.0010000000474974513
0.09766636414987154,0.9636737704277039,0.5581998096033133,0.8617074489593506,0.0010000000474974513
0.09279593728858317,0.9654533863067627,0.10579204256447342,0.9633926153182983,0.0010000000474974513
0.08563628157380307,0.967735767364502,0.1006376452381224,0.9656270146369934,0.0010000000474974513
0.08319004769320366,0.9687093496322632,0.10332188811973424,0.9643422365188599,0.0010000000474974513
0.07844336411015805,0.9710874557495117,0.13334418413148735,0.9549017548561096,0.0010000000474974513
0.07577156264600306,0.9718934893608093,0.14134830600216938,0.9496694803237915,0.0010000000474974513
0.07106852278648841,0.9736970067024231,0.11588108265863852,0.9638953804969788,0.0010000000474974513
0.06878320999957661,0.9746387004852295,0.10677653959915964,0.9640629291534424,0.0010000000474974513
0.06680422122833908,0.9755005836486816,0.12413253205287401,0.9560376405715942,0.0010000000474974513
0.06368285625622917,0.9767295122146606,0.08395540785294496,0.9723861813545227,0.0010000000474974513
0.060856178860940253,0.9776312708854675,0.10980450914763958,0.964435338973999,0.0010000000474974513
0.059831220608769956,0.9780781865119934,0.188128350477743,0.9598175287246704,0.0010000000474974513
0.05750726228083184,0.9793230891227722,0.14239984360297997,0.9555348753929138,0.0010000000474974513
0.05424885127966415,0.9799216389656067,0.1281220258103548,0.9562237858772278,0.0010000000474974513
0.05415411486744035,0.9798817038536072,0.13589800419063056,0.9664463400840759,0.0010000000474974513
0.05326614735551432,0.9806318879127502,0.08352480962079654,0.9742854237556458,0.0010000000474974513
0.05121043915070943,0.9814937710762024,0.11140021571500898,0.9615864157676697,0.0010000000474974513
0.04838632488698579,0.9826987981796265,0.1701949398848976,0.9480122923851013,0.0010000000474974513
0.046192122135132366,0.9834010601043701,0.11835227904831072,0.9583837389945984,0.0010000000474974513
0.047466915182046945,0.9831935167312622,0.09089495385863902,0.9754771590232849,0.0010000000474974513
0.0458169214469151,0.9831376671791077,0.14455037352190875,0.9569686055183411,0.0010000000474974513
0.04351632269453648,0.9842150211334229,0.06799814865383624,0.9813797473907471,0.0010000000474974513
0.0422848156861008,0.9846619367599487,0.5052492469463166,0.888185441493988,0.0010000000474974513
0.04145838722138559,0.9851247668266296,0.15973526112861516,0.9529839158058167,0.0010000000474974513
0.042660581047036794,0.9847816228866577,0.0880685886203932,0.9775998592376709,0.0010000000474974513
0.03932311094253914,0.9857871532440186,0.07396412140800515,0.9796667098999023,0.0010000000474974513
0.03975991527090203,0.9854998588562012,0.0702042236024497,0.9804859757423401,0.0010000000474974513
0.0374791639979358,0.9865612387657166,0.06981496113374068,0.9797411561012268,0.0010000000474974513
0.03782192931053182,0.9864016175270081,0.09665667451290365,0.969779372215271,0.0010000000474974513
0.03652340024570273,0.9871038794517517,0.07827244243035629,0.9767805337905884,0.0010000000474974513
0.03415065086474685,0.9873113632202148,0.22756404395338078,0.9542314410209656,0.0010000000474974513
0.035937266259790074,0.9870560169219971,0.061731366455146916,0.9825528264045715,0.0010000000474974513
0.03423270465368994,0.9879418015480042,0.07933922259751096,0.9803370237350464,0.0010000000474974513
0.0344533523169744,0.9878939390182495,0.1465935909953955,0.9538031816482544,0.0010000000474974513
0.03340918533583422,0.9881014227867126,0.21860506777551159,0.9458709359169006,0.0010000000474974513
0.03270289689522854,0.9880056381225586,0.08691584779173843,0.9763895273208618,0.0010000000474974513
0.03201785085883176,0.9887637495994568,0.11876779062058349,0.9733916521072388,0.0010000000474974513
0.030825830997812827,0.9891069531440735,0.3630598841416433,0.9560376405715942,0.0010000000474974513
0.030609246841614625,0.9893303513526917,0.12614812963116648,0.962536096572876,0.0010000000474974513
0.030151637643563777,0.9892984628677368,0.10519446691921465,0.9673028588294983,0.0010000000474974513
0.02941223333605615,0.9895538091659546,0.09451829728635475,0.9787915349006653,0.0010000000474974513
0.028377031807902454,0.9900885224342346,0.10524116952866025,0.9786611795425415,0.0010000000474974513
0.029315121897182547,0.9895857572555542,0.06686142558680573,0.9823293685913086,0.0010000000474974513
0.028239825449768056,0.9897453784942627,0.09620881067539849,0.9711386561393738,0.0010000000474974513
0.028344604163643657,0.9902241826057434,0.08202309818669062,0.9813424944877625,0.0010000000474974513
0.02783835352187819,0.9902321696281433,0.13627369955028432,0.9594265222549438,0.0010000000474974513
0.02696045826037105,0.9901842474937439,0.13728013081812862,0.968345582485199,0.0010000000474974513
0.02703971706896122,0.9905513525009155,0.10081536399610944,0.9681966304779053,0.0010000000474974513
0.02569552777775228,0.9909982681274414,0.07464195954391503,0.9796853065490723,0.0010000000474974513
0.02549777625031993,0.9909982681274414,0.05698972016586348,0.9857182502746582,0.0010000000474974513
0.025041526775662036,0.9910621047019958,0.06495642440687331,0.9845824241638184,0.0010000000474974513
0.025141617761234962,0.9911099672317505,0.1363896446044839,0.9597058296203613,0.0010000000474974513
0.02546672471296502,0.9910621047019958,0.0607365517185953,0.986053466796875,0.0010000000474974513
0.023851846139439387,0.991708517074585,0.06514084815458804,0.9832976460456848,0.0010000000474974513
0.024779584005196694,0.9915967583656311,0.10909964945023369,0.9671539068222046,0.0010000000474974513
0.024488389471923357,0.9916765689849854,0.13386571172017617,0.965887725353241,0.0010000000474974513
0.023220478256179577,0.991939902305603,0.07638363006924723,0.9837445020675659,0.0010000000474974513
0.02499188696582296,0.9912935495376587,0.08446100191101771,0.9765943288803101,0.0010000000474974513
0.022150983120300873,0.9922831058502197,0.060046612819033826,0.9858300089836121,0.0010000000474974513
0.023187655461764576,0.991820216178894,0.07605941135253518,0.9820687174797058,0.0010000000474974513
0.021914775144044784,0.9922831058502197,0.4807359498283093,0.9036402702331543,0.0010000000474974513
0.022999706452610433,0.9919718503952026,0.07795001855891757,0.9808397889137268,0.0010000000474974513
0.02142430356761774,0.9923149943351746,0.09915560403675397,0.9784191250801086,0.0010000000474974513
0.021242703311596813,0.9924746155738831,0.06981250412831358,0.98549485206604,0.0010000000474974513
0.022487660949829957,0.9923149943351746,0.22752291840275604,0.9473233222961426,0.0010000000474974513
0.022176038601091363,0.9923309683799744,0.06081466213931375,0.9845079779624939,0.0010000000474974513
0.021557451494536122,0.9925703406333923,0.07172102107208705,0.9808583855628967,0.0010000000474974513
0.019444902673768177,0.9931768774986267,0.19150901602449089,0.9739130139350891,0.0010000000474974513
0.021213294090920078,0.9925863146781921,0.06163505833540412,0.9839866161346436,0.0010000000474974513
0.02051354209681756,0.9929454326629639,0.06545655870240191,0.9866306781768799,0.0010000000474974513
0.019746233551664306,0.992937445640564,0.09349377567322718,0.9819756150245667,0.0010000000474974513
0.020937821404274772,0.9927619099617004,0.23923476899921764,0.9738944172859192,0.0010000000474974513
0.019777482430751763,0.9931609034538269,0.05519176877602898,0.9879341125488281,0.0010000000474974513
0.02025354868765994,0.9930172562599182,0.24651961401140476,0.9414207339286804,0.0010000000474974513
0.019957494339594456,0.9929932951927185,0.05559449139804245,0.9870403409004211,0.0010000000474974513
0.019143170971578395,0.9934242367744446,0.09672496879999251,0.970673143863678,0.0010000000474974513
0.018591569303376507,0.9936078190803528,0.11633487031367185,0.9738571643829346,0.0010000000474974513
0.019470420817784242,0.9932805895805359,0.0590960108964925,0.9887906312942505,0.0010000000474974513
0.01896665286092377,0.9935758709907532,0.15498164376969603,0.9520156383514404,0.0010000000474974513
